,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333,1.0,0.166667,0.0,0.0,3.0,0.25,4.0,0.25,4.0,0.5,6.0,0.714286,12.0,0.615385,0.0,0.0,4.0,0.5,7.0,0.166667,3.0,0.0,4.0,1.0,8.0,2.0,8.0,2.0,8.0,1.5,7.0,0.916667,9.0,0.477778,4.0,0.333333,2.0,0.166667,2.0,0.166667,2.0,1.0,4.0,0.5,5.0,1.0,6.0,0.666667,2.0,0.166667,3.0,0.166667,3.0,0.166667,4.0,0.75,6.0,1.16667,6.0,1.5,2.0,0.666667,2.0,0.666667,10.0,0.35,9.0,0.45,6.0,0.216667,6.0,1.13333,13.0,1.18333,5.0,0.133333,5.0,0.2,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,8.0,0.583333,8.0,1.16667,8.0,1.57143,14.0,1.15385,2.0,0.333333,2.0,0.333333,3.0,0.666667,1.0,0.333333,5.0,1.0,3.0,0.333333,3.0,0.333333,6.0,1.0,12.0,1.54167,14.0,1.00556,3.0,0.5,4.0,0.833333,4.0,0.833333,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.333333,1.0,0.166667,1.0,0.0833333,1.0,0.0833333,2.0,0.25,4.0,1.0,6.0,1.83333,3.0,2.66667,3.0,2.66667,5.0,0.35,4.0,0.45,3.0,0.216667,2.0,0.133333,2.0,0.2,4.0,0.466667,2.0,0.2,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.5,0.0,0.0,7.0,0.555556,5.0,0.583333,5.0,1.0,9.0,0.857143,13.0,0.769231,1.0,1.0,4.0,0.833333,7.0,0.888889,2.0,1.0,3.0,0.666667,3.0,1.16667,3.0,1.16667,2.0,0.5,4.0,0.25,15.0,0.875,8.0,1.33333,4.0,0.833333,4.0,0.833333,2.0,0.333333,6.0,0.333333,1.0,0.166667,1.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,6.0,1.33333,4.0,1.33333,4.0,1.33333,15.0,0.9625,10.0,1.3,6.0,0.283333,5.0,0.3,6.0,0.316667,5.0,0.3,5.0,0.3,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.166667,4.0,0.5,9.0,1.28571,12.0,0.923077,4.0,1.0,3.0,1.0,6.0,0.666667,2.0,0.666667,8.0,1.16667,8.0,1.5,8.0,1.5,5.0,1.0,3.0,0.458333,8.0,0.461111,5.0,0.5,4.0,0.416667,4.0,0.416667,2.0,0.666667,2.0,0.166667,2.0,0.333333,2.0,0.222222,0.0,0.0,1.0,0.166667,1.0,0.0833333,0.0,0.0,1.0,0.166667,4.0,1.0,2.0,1.33333,2.0,1.33333,5.0,0.5,4.0,0.425,3.0,0.3,7.0,2.9,8.0,1.31111,4.0,0.422222,3.0,0.3,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333,1.0,0.166667,0.0,0.0,3.0,0.25,6.0,0.222222,6.0,0.666667,11.0,1.0,14.0,0.769231,1.0,0.0,6.0,1.0,9.0,1.33333,3.0,1.0,1.0,0.0,3.0,0.333333,3.0,0.333333,5.0,0.333333,6.0,0.458333,4.0,0.394444,2.0,0.666667,3.0,0.416667,3.0,0.416667,2.0,0.333333,6.0,0.166667,2.0,0.0,2.0,0.0,1.0,0.333333,4.0,0.666667,4.0,1.33333,0.0,0.0,0.0,0.0,3.0,0.166667,2.0,0.0,2.0,0.0,8.0,0.683333,5.0,0.5,5.0,0.416667,2.0,0.0,7.0,0.888889,5.0,0.444444,2.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333,2.0,0.25,9.0,0.5,9.0,1.0,13.0,1.0,19.0,1.0,7.0,1.33333,5.0,1.0,10.0,1.16667,3.0,1.33333,7.0,1.0,6.0,1.16667,6.0,1.16667,8.0,0.666667,5.0,0.125,11.0,0.616667,9.0,1.0,6.0,0.75,6.0,0.75,1.0,0.333333,4.0,0.333333,2.0,0.333333,2.0,0.222222,3.0,1.66667,5.0,0.75,5.0,0.75,4.0,1.75,1.0,0.166667,1.0,0.166667,1.0,0.333333,1.0,0.333333,6.0,0.5,2.0,0.2,4.0,0.3,3.0,0.466667,3.0,0.244444,3.0,0.244444,2.0,0.2,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.416667,3.0,0.833333,0.0,0.0,2.0,0.222222,4.0,0.285714,4.0,0.666667,13.0,1.42857,21.0,1.38462,3.0,0.666667,10.0,2.16667,13.0,1.44444,4.0,1.33333,3.0,0.5,1.0,0.166667,1.0,0.166667,4.0,0.5,9.0,0.958333,13.0,1.125,4.0,0.666667,7.0,1.16667,7.0,1.16667,3.0,1.0,2.0,0.166667,1.0,0.166667,2.0,0.111111,2.0,0.222222,4.0,0.416667,4.0,0.416667,2.0,0.5,6.0,1.66667,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.4,0.0,0.0,3.0,0.25,1.0,0.5,0.0,0.0,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333,1.0,0.166667,0.0,0.0,7.0,0.75,7.0,0.722222,7.0,1.16667,10.0,1.0,18.0,1.30769,3.0,0.666667,7.0,1.33333,14.0,1.5,4.0,1.66667,4.0,0.666667,6.0,1.5,6.0,1.5,2.0,0.5,1.0,0.125,7.0,0.283333,4.0,0.333333,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.333333,0.0,0.0,0.0,0.0,2.0,0.333333,5.0,0.333333,5.0,0.333333,3.0,1.0,7.0,1.5,2.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333,2.0,0.666667,0.0,0.0,7.0,0.444444,8.0,0.333333,8.0,0.666667,7.0,0.714286,15.0,0.769231,2.0,0.333333,11.0,1.33333,20.0,1.55556,7.0,1.33333,6.0,0.833333,5.0,0.666667,5.0,0.666667,5.0,0.833333,2.0,0.5,3.0,0.125,1.0,0.166667,0.0,0.0,0.0,0.0,3.0,0.666667,7.0,0.416667,2.0,0.166667,2.0,0.111111,3.0,0.333333,3.0,0.166667,3.0,0.166667,3.0,0.5,4.0,0.833333,6.0,1.66667,2.0,1.66667,2.0,1.66667,9.0,0.7,2.0,0.5,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.666667,3.0,1.33333,0.0,0.0,2.0,0.125,4.0,0.222222,4.0,0.666667,11.0,1.0,14.0,0.846154,4.0,1.0,5.0,0.833333,9.0,1.16667,3.0,1.33333,5.0,0.666667,5.0,0.833333,5.0,0.833333,4.0,0.5,6.0,0.708333,8.0,1.18333,4.0,1.5,3.0,1.0,3.0,1.0,0.0,0.0,8.0,0.583333,5.0,0.5,5.0,0.333333,0.0,0.0,2.0,0.166667,2.0,0.166667,5.0,0.75,7.0,1.0,7.0,1.5,4.0,1.66667,4.0,1.66667,7.0,0.6,5.0,0.475,4.0,0.571429,3.0,1.57143,2.0,0.0714286,2.0,0.0714286,2.0,0.142857,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,2.0,0.5,0.0,0.0,7.0,0.75,10.0,0.333333,10.0,1.0,3.0,0.142857,8.0,0.230769,1.0,0.0,8.0,1.16667,11.0,1.0,4.0,0.666667,7.0,1.0,6.0,1.0,6.0,1.0,2.0,0.333333,2.0,0.125,7.0,0.461111,4.0,0.333333,5.0,1.41667,5.0,1.41667,0.0,0.0,0.0,0.0,3.0,0.333333,4.0,0.222222,2.0,0.666667,3.0,0.25,3.0,0.25,2.0,0.5,6.0,0.833333,5.0,1.16667,3.0,1.66667,3.0,1.66667,7.0,0.5,6.0,0.625,2.0,0.0,2.0,0.0,3.0,0.333333,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,7.0,0.583333,7.0,1.16667,11.0,1.0,18.0,1.07692,2.0,0.666667,4.0,0.833333,10.0,1.16667,3.0,1.33333,9.0,0.833333,7.0,1.33333,7.0,1.33333,5.0,0.666667,2.0,0.333333,6.0,0.377778,3.0,0.333333,3.0,0.666667,3.0,0.666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166667,2.0,0.333333,3.0,0.25,3.0,0.25,1.0,0.25,2.0,0.333333,6.0,1.0,2.0,0.666667,2.0,0.666667,4.0,0.4,4.0,0.45,2.0,0.285714,3.0,0.428571,3.0,0.309524,3.0,0.47619,2.0,0.285714,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.583333,2.0,1.16667,0.0,0.0,0.0,0.0,7.0,0.333333,7.0,1.0,9.0,1.0,16.0,0.923077,2.0,0.333333,6.0,0.833333,9.0,0.666667,4.0,1.0,8.0,1.16667,10.0,2.0,10.0,2.0,8.0,1.0,6.0,0.458333,2.0,0.0833333,0.0,0.0,2.0,0.25,2.0,0.25,3.0,0.666667,7.0,0.666667,0.0,0.0,1.0,0.166667,0.0,0.0,1.0,0.0833333,1.0,0.0833333,1.0,0.25,4.0,0.5,6.0,1.0,4.0,1.33333,4.0,1.33333,8.0,0.4,6.0,0.35,5.0,0.3,4.0,0.733333,4.0,0.177778,3.0,0.0666667,3.0,0.1,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,8.0,0.694444,8.0,1.33333,10.0,0.714286,12.0,0.461538,6.0,1.66667,3.0,0.5,5.0,0.5,1.0,0.333333,7.0,0.666667,5.0,0.5,5.0,0.5,8.0,0.833333,10.0,0.875,10.0,0.516667,3.0,0.5,0.0,0.0,0.0,0.0,2.0,0.666667,2.0,0.166667,5.0,0.833333,5.0,0.555556,0.0,0.0,7.0,0.416667,7.0,0.416667,1.0,0.0,2.0,0.333333,2.0,0.333333,1.0,0.333333,1.0,0.333333,7.0,0.766667,3.0,0.325,5.0,0.892857,2.0,0.142857,3.0,0.309524,2.0,0.285714,2.0,0.285714,0.0,0.0,0.0,0.0
