,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,2.0,0.25,3.0,0.25,3.0,0.25,9.0,0.6388890147209167,4.0,0.8333330154418945,3.0,0.33333298563957214,4.0,0.25,7.0,0.5833330154418945,6.0,0.6666669845581055,6.0,0.7142860293388367,22.0,1.0769200325012207,1.0,0.33333298563957214,8.0,1.0,13.0,0.8333330154418945,5.0,1.0,9.0,1.0,6.0,1.0,6.0,1.0,7.0,0.6666669845581055,9.0,0.8333330154418945,11.0,0.7777780294418335,5.0,0.6666669845581055,8.0,1.1666699647903442,8.0,1.1666699647903442,8.0,2.0,12.0,1.1666699647903442,6.0,0.8333330154418945,7.0,1.0,5.0,1.3333300352096558,8.0,1.0,8.0,1.0,8.0,1.5,20.0,3.833329916000366,10.0,1.8333300352096558,5.0,2.333329916000366,5.0,2.333329916000366,12.0,1.100000023841858,10.0,1.0499999523162842,5.0,0.30000001192092896,5.0,0.30000001192092896,5.0,0.30000001192092896,5.0,0.30000001192092896,5.0,0.30000001192092896,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333298563957214,3.0,0.5,1.0,0.08333329856395721,2.0,0.25,8.0,0.41666701436042786,8.0,0.8333330154418945,6.0,0.5714290142059326,15.0,0.6923080086708069,1.0,0.33333298563957214,4.0,0.5,8.0,0.6666669845581055,3.0,0.6666669845581055,10.0,1.3333300352096558,9.0,1.6666699647903442,9.0,1.6666699647903442,10.0,1.1666699647903442,9.0,0.625,13.0,0.6166669726371765,8.0,0.8333330154418945,8.0,1.5,8.0,1.5,7.0,1.0,12.0,0.8333330154418945,4.0,0.5,4.0,0.5,4.0,1.0,7.0,0.8333330154418945,7.0,0.8333330154418945,7.0,1.25,15.0,3.5,12.0,1.6666699647903442,4.0,1.0,4.0,1.0,29.0,0.9333329796791077,10.0,0.875,7.0,0.5,7.0,0.5,7.0,0.5,7.0,0.5,7.0,0.5,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.16666699945926666,1.0,0.16666699945926666,1.0,0.08333329856395721,4.0,0.375,2.0,0.16666699945926666,2.0,0.33333298563957214,7.0,0.4285709857940674,16.0,0.7692310214042664,0.0,0.0,3.0,0.5,6.0,0.5,2.0,0.6666669845581055,5.0,0.6666669845581055,8.0,1.1666699647903442,8.0,1.1666699647903442,6.0,0.6666669845581055,8.0,0.5,12.0,0.6666669845581055,3.0,0.5,3.0,0.5,3.0,0.5,7.0,1.6666699647903442,11.0,0.9166669845581055,7.0,0.6666669845581055,7.0,0.6666669845581055,2.0,0.6666669845581055,6.0,0.8333330154418945,6.0,0.8333330154418945,3.0,0.5,14.0,1.8333300352096558,17.0,3.0,9.0,2.333329916000366,9.0,2.333329916000366,12.0,1.399999976158142,9.0,0.6000000238418579,3.0,0.10000000149011612,3.0,0.10000000149011612,3.0,0.10000000149011612,3.0,0.10000000149011612,3.0,0.10000000149011612,0.0,0.0,0.0,0.0
3,1.0,0.25,1.0,0.25,1.0,0.25,9.0,0.6944440007209778,8.0,1.1666699647903442,3.0,0.41666701436042786,5.0,0.5,7.0,0.5,5.0,0.5,4.0,0.5714290142059326,19.0,1.0,4.0,1.3333300352096558,2.0,0.16666699945926666,6.0,0.5,2.0,0.33333298563957214,10.0,1.0,7.0,0.6666669845581055,7.0,0.6666669845581055,10.0,0.8333330154418945,10.0,0.7083330154418945,12.0,0.6944440007209778,5.0,0.8333330154418945,2.0,0.16666699945926666,2.0,0.16666699945926666,5.0,1.0,11.0,0.6666669845581055,4.0,0.6666669845581055,7.0,1.0,5.0,1.0,8.0,0.8333330154418945,8.0,0.8333330154418945,7.0,1.0,9.0,2.333329916000366,13.0,3.0,7.0,3.666670083999634,7.0,3.666670083999634,16.0,1.5,16.0,1.75,8.0,0.5,8.0,0.5,8.0,0.5,8.0,0.5,8.0,0.5,0.0,0.0,0.0,0.0
4,0.0,0.0,1.0,0.5,1.0,0.5,8.0,0.75,6.0,1.3333300352096558,5.0,0.75,5.0,0.75,7.0,0.75,5.0,0.5,6.0,0.857142984867096,18.0,1.1538499593734741,0.0,0.0,6.0,1.3333300352096558,8.0,0.8333330154418945,3.0,1.0,8.0,0.6666669845581055,8.0,0.8333330154418945,8.0,0.8333330154418945,4.0,0.5,10.0,0.8333330154418945,18.0,1.0222200155258179,9.0,1.3333300352096558,4.0,0.5833330154418945,4.0,0.5833330154418945,3.0,0.33333298563957214,12.0,0.9166669845581055,5.0,0.6666669845581055,5.0,0.6666669845581055,5.0,1.0,12.0,1.3333300352096558,12.0,1.3333300352096558,5.0,0.75,8.0,1.3333300352096558,15.0,1.8333300352096558,10.0,2.333329916000366,10.0,2.333329916000366,12.0,1.0,12.0,0.925000011920929,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,0.0,0.0,0.0,0.0
5,0.0,0.0,1.0,0.5,1.0,0.5,8.0,0.75,6.0,1.3333300352096558,5.0,0.75,5.0,0.75,7.0,0.75,5.0,0.5,6.0,0.857142984867096,18.0,1.1538499593734741,0.0,0.0,6.0,1.3333300352096558,8.0,0.8333330154418945,3.0,1.0,8.0,0.6666669845581055,8.0,0.8333330154418945,8.0,0.8333330154418945,4.0,0.5,10.0,0.8333330154418945,18.0,1.0222200155258179,9.0,1.3333300352096558,4.0,0.5833330154418945,4.0,0.5833330154418945,3.0,0.33333298563957214,12.0,0.9166669845581055,5.0,0.6666669845581055,5.0,0.6666669845581055,5.0,1.0,12.0,1.3333300352096558,12.0,1.3333300352096558,5.0,0.75,8.0,1.3333300352096558,15.0,1.8333300352096558,10.0,2.333329916000366,10.0,2.333329916000366,16.0,1.2999999523162842,12.0,0.925000011920929,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,6.0,0.30000001192092896,0.0,0.0,0.0,0.0
6,1.0,0.5,1.0,0.5,1.0,0.5,4.0,1.0,4.0,1.6666699647903442,6.0,0.5833330154418945,7.0,0.875,5.0,0.5833330154418945,4.0,0.6666669845581055,7.0,0.857142984867096,16.0,1.0,2.0,0.6666669845581055,2.0,0.33333298563957214,6.0,0.6666669845581055,2.0,0.6666669845581055,7.0,1.0,8.0,1.1666699647903442,8.0,1.1666699647903442,8.0,1.0,7.0,0.7083330154418945,15.0,0.8944439888000488,7.0,0.6666669845581055,4.0,0.6666669845581055,4.0,0.6666669845581055,3.0,1.0,8.0,0.75,5.0,0.8333330154418945,6.0,1.0,3.0,0.6666669845581055,11.0,1.3333300352096558,11.0,1.3333300352096558,8.0,1.5,16.0,2.666670083999634,6.0,1.0,3.0,1.0,3.0,1.0,31.0,1.13332998752594,18.0,1.350000023841858,12.0,2.3499999046325684,12.0,2.3499999046325684,12.0,2.3499999046325684,12.0,2.3499999046325684,12.0,2.3499999046325684,1.0,3.5,1.0,3.5
7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.7777780294418335,9.0,1.6666699647903442,3.0,0.41666701436042786,6.0,0.75,4.0,0.5833330154418945,3.0,0.6666669845581055,6.0,0.857142984867096,13.0,1.0,4.0,0.6666669845581055,4.0,0.8333330154418945,6.0,0.6666669845581055,2.0,1.0,3.0,0.5,4.0,0.6666669845581055,4.0,0.6666669845581055,7.0,0.8333330154418945,8.0,0.5833330154418945,13.0,0.8777779936790466,6.0,1.0,5.0,0.9166669845581055,5.0,0.9166669845581055,4.0,1.3333300352096558,5.0,0.33333298563957214,4.0,0.5,5.0,0.6666669845581055,8.0,3.0,12.0,2.333329916000366,12.0,2.333329916000366,8.0,1.75,14.0,3.666670083999634,11.0,1.6666699647903442,4.0,1.3333300352096558,4.0,1.3333300352096558,8.0,0.800000011920929,6.0,0.699999988079071,3.0,0.20000000298023224,3.0,0.20000000298023224,3.0,0.20000000298023224,3.0,0.20000000298023224,3.0,0.20000000298023224,0.0,0.0,0.0,0.0
8,1.0,0.25,1.0,0.16666699945926666,1.0,0.16666699945926666,4.0,0.41666701436042786,5.0,1.1666699647903442,4.0,0.5,10.0,0.875,6.0,0.33333298563957214,5.0,0.16666699945926666,3.0,0.14285700023174286,11.0,0.20000000298023224,2.0,0.0,5.0,0.33333298563957214,5.0,0.0,2.0,0.0,5.0,0.16666699945926666,5.0,0.33333298563957214,5.0,0.33333298563957214,7.0,0.16666699945926666,10.0,0.25,19.0,0.6555560231208801,10.0,0.8333330154418945,6.0,1.0833300352096558,6.0,1.0833300352096558,6.0,0.33333298563957214,20.0,1.0,4.0,0.33333298563957214,4.0,0.33333298563957214,3.0,0.0,5.0,0.16666699945926666,5.0,0.16666699945926666,3.0,0.25,13.0,2.833329916000366,14.0,2.0,7.0,2.0,7.0,2.0,33.0,0.9333329796791077,11.0,0.44999998807907104,8.0,0.20000000298023224,8.0,0.20000000298023224,8.0,0.20000000298023224,8.0,0.20000000298023224,8.0,0.20000000298023224,1.0,0.0,1.0,0.0
9,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.5833330154418945,9.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0833300352096558,5.0,0.6666669845581055,4.0,0.2857140004634857,13.0,0.5384619832038879,0.0,0.0,6.0,0.8333330154418945,8.0,0.6666669845581055,2.0,0.33333298563957214,5.0,0.5,4.0,0.33333298563957214,4.0,0.33333298563957214,4.0,0.5,11.0,0.8333330154418945,18.0,1.0444400310516357,7.0,1.0,8.0,1.4166699647903442,8.0,1.4166699647903442,3.0,0.6666669845581055,6.0,0.41666701436042786,9.0,1.0,10.0,1.0,3.0,0.33333298563957214,7.0,0.5,7.0,0.5,6.0,1.25,13.0,1.8333300352096558,15.0,3.166670083999634,7.0,2.333329916000366,7.0,2.333329916000366,21.0,1.7000000476837158,16.0,1.274999976158142,9.0,2.1500000953674316,9.0,2.1500000953674316,9.0,2.1500000953674316,9.0,2.1500000953674316,9.0,2.1500000953674316,2.0,3.5,2.0,3.5
